Balancing Authority,Data Date,Hour Number,Sub-Region,Demand (MW),Local Time at End of Hour,UTC Time at End of Hour
CISO,05/04/2021,8,SDGE,"1,828",05/04/2021 8:00:00 AM,05/04/2021 3:00:00 PM
CISO,05/04/2021,9,SDGE,"1,665",05/04/2021 9:00:00 AM,05/04/2021 4:00:00 PM
CISO,05/04/2021,10,SDGE,"1,443",05/04/2021 10:00:00 AM,05/04/2021 5:00:00 PM
CISO,05/04/2021,11,SDGE,"1,314",05/04/2021 11:00:00 AM,05/04/2021 6:00:00 PM
CISO,05/04/2021,12,SDGE,"1,217",05/04/2021 12:00:00 PM,05/04/2021 7:00:00 PM
CISO,05/04/2021,13,SDGE,"1,231",05/04/2021 1:00:00 PM,05/04/2021 8:00:00 PM
CISO,05/04/2021,14,SDGE,"1,312",05/04/2021 2:00:00 PM,05/04/2021 9:00:00 PM
CISO,05/04/2021,15,SDGE,"1,403",05/04/2021 3:00:00 PM,05/04/2021 10:00:00 PM
CISO,05/04/2021,16,SDGE,"1,597",05/04/2021 4:00:00 PM,05/04/2021 11:00:00 PM
CISO,05/04/2021,17,SDGE,"1,725",05/04/2021 5:00:00 PM,05/05/2021 12:00:00 AM
CISO,05/04/2021,18,SDGE,"2,032",05/04/2021 6:00:00 PM,05/05/2021 1:00:00 AM
CISO,05/04/2021,19,SDGE,"2,337",05/04/2021 7:00:00 PM,05/05/2021 2:00:00 AM
CISO,05/04/2021,20,SDGE,"2,530",05/04/2021 8:00:00 PM,05/05/2021 3:00:00 AM
CISO,05/04/2021,21,SDGE,"2,545",05/04/2021 9:00:00 PM,05/05/2021 4:00:00 AM
CISO,05/04/2021,22,SDGE,"2,428",05/04/2021 10:00:00 PM,05/05/2021 5:00:00 AM
CISO,05/04/2021,23,SDGE,"2,233",05/04/2021 11:00:00 PM,05/05/2021 6:00:00 AM
CISO,05/04/2021,24,SDGE,"2,047",05/05/2021 12:00:00 AM,05/05/2021 7:00:00 AM
CISO,05/05/2021,1,SDGE,"1,935",05/05/2021 1:00:00 AM,05/05/2021 8:00:00 AM
CISO,05/05/2021,2,SDGE,"1,857",05/05/2021 2:00:00 AM,05/05/2021 9:00:00 AM
CISO,05/05/2021,3,SDGE,"1,795",05/05/2021 3:00:00 AM,05/05/2021 10:00:00 AM
CISO,05/05/2021,4,SDGE,"1,764",05/05/2021 4:00:00 AM,05/05/2021 11:00:00 AM
CISO,05/05/2021,5,SDGE,"1,787",05/05/2021 5:00:00 AM,05/05/2021 12:00:00 PM
CISO,05/05/2021,6,SDGE,"1,882",05/05/2021 6:00:00 AM,05/05/2021 1:00:00 PM
CISO,05/05/2021,7,SDGE,"1,930",05/05/2021 7:00:00 AM,05/05/2021 2:00:00 PM
CISO,05/05/2021,8,SDGE,"1,836",05/05/2021 8:00:00 AM,05/05/2021 3:00:00 PM
CISO,05/05/2021,9,SDGE,"1,719",05/05/2021 9:00:00 AM,05/05/2021 4:00:00 PM
CISO,05/05/2021,10,SDGE,"1,692",05/05/2021 10:00:00 AM,05/05/2021 5:00:00 PM
CISO,05/05/2021,11,SDGE,"1,522",05/05/2021 11:00:00 AM,05/05/2021 6:00:00 PM
CISO,05/05/2021,12,SDGE,"1,386",05/05/2021 12:00:00 PM,05/05/2021 7:00:00 PM
CISO,05/05/2021,13,SDGE,"1,410",05/05/2021 1:00:00 PM,05/05/2021 8:00:00 PM
CISO,05/05/2021,14,SDGE,"1,340",05/05/2021 2:00:00 PM,05/05/2021 9:00:00 PM
CISO,05/05/2021,15,SDGE,"1,454",05/05/2021 3:00:00 PM,05/05/2021 10:00:00 PM
CISO,05/05/2021,16,SDGE,"1,568",05/05/2021 4:00:00 PM,05/05/2021 11:00:00 PM
CISO,05/05/2021,17,SDGE,"1,688",05/05/2021 5:00:00 PM,05/06/2021 12:00:00 AM
CISO,05/05/2021,18,SDGE,"1,996",05/05/2021 6:00:00 PM,05/06/2021 1:00:00 AM
CISO,05/05/2021,19,SDGE,"2,260",05/05/2021 7:00:00 PM,05/06/2021 2:00:00 AM
CISO,05/05/2021,20,SDGE,"2,473",05/05/2021 8:00:00 PM,05/06/2021 3:00:00 AM
CISO,05/05/2021,21,SDGE,"2,536",05/05/2021 9:00:00 PM,05/06/2021 4:00:00 AM
CISO,05/05/2021,22,SDGE,"2,395",05/05/2021 10:00:00 PM,05/06/2021 5:00:00 AM
CISO,05/05/2021,23,SDGE,"2,228",05/05/2021 11:00:00 PM,05/06/2021 6:00:00 AM
CISO,05/05/2021,24,SDGE,"2,035",05/06/2021 12:00:00 AM,05/06/2021 7:00:00 AM
CISO,05/06/2021,1,SDGE,"1,943",05/06/2021 1:00:00 AM,05/06/2021 8:00:00 AM
CISO,05/06/2021,2,SDGE,"1,872",05/06/2021 2:00:00 AM,05/06/2021 9:00:00 AM
CISO,05/06/2021,3,SDGE,"1,802",05/06/2021 3:00:00 AM,05/06/2021 10:00:00 AM
CISO,05/06/2021,4,SDGE,"1,766",05/06/2021 4:00:00 AM,05/06/2021 11:00:00 AM
CISO,05/06/2021,5,SDGE,"1,793",05/06/2021 5:00:00 AM,05/06/2021 12:00:00 PM
CISO,05/06/2021,6,SDGE,"1,874",05/06/2021 6:00:00 AM,05/06/2021 1:00:00 PM
CISO,05/06/2021,7,SDGE,"1,943",05/06/2021 7:00:00 AM,05/06/2021 2:00:00 PM
CISO,05/06/2021,8,SDGE,"1,937",05/06/2021 8:00:00 AM,05/06/2021 3:00:00 PM
CISO,05/06/2021,9,SDGE,"1,914",05/06/2021 9:00:00 AM,05/06/2021 4:00:00 PM
CISO,05/06/2021,10,SDGE,"1,684",05/06/2021 10:00:00 AM,05/06/2021 5:00:00 PM
CISO,05/06/2021,11,SDGE,"1,441",05/06/2021 11:00:00 AM,05/06/2021 6:00:00 PM
CISO,05/06/2021,12,SDGE,"1,365",05/06/2021 12:00:00 PM,05/06/2021 7:00:00 PM
CISO,05/06/2021,13,SDGE,"1,299",05/06/2021 1:00:00 PM,05/06/2021 8:00:00 PM
CISO,05/06/2021,14,SDGE,"1,300",05/06/2021 2:00:00 PM,05/06/2021 9:00:00 PM
CISO,05/06/2021,15,SDGE,"1,365",05/06/2021 3:00:00 PM,05/06/2021 10:00:00 PM
CISO,05/06/2021,16,SDGE,"1,458",05/06/2021 4:00:00 PM,05/06/2021 11:00:00 PM
CISO,05/06/2021,17,SDGE,"1,612",05/06/2021 5:00:00 PM,05/07/2021 12:00:00 AM
CISO,05/06/2021,18,SDGE,"1,942",05/06/2021 6:00:00 PM,05/07/2021 1:00:00 AM
CISO,05/06/2021,19,SDGE,"2,188",05/06/2021 7:00:00 PM,05/07/2021 2:00:00 AM
CISO,05/06/2021,20,SDGE,"2,403",05/06/2021 8:00:00 PM,05/07/2021 3:00:00 AM
CISO,05/06/2021,21,SDGE,"2,432",05/06/2021 9:00:00 PM,05/07/2021 4:00:00 AM
CISO,05/06/2021,22,SDGE,"2,324",05/06/2021 10:00:00 PM,05/07/2021 5:00:00 AM
CISO,05/06/2021,23,SDGE,"2,162",05/06/2021 11:00:00 PM,05/07/2021 6:00:00 AM
CISO,05/06/2021,24,SDGE,"1,979",05/07/2021 12:00:00 AM,05/07/2021 7:00:00 AM
CISO,05/07/2021,1,SDGE,"1,900",05/07/2021 1:00:00 AM,05/07/2021 8:00:00 AM
CISO,05/07/2021,2,SDGE,"1,834",05/07/2021 2:00:00 AM,05/07/2021 9:00:00 AM
CISO,05/07/2021,3,SDGE,"1,785",05/07/2021 3:00:00 AM,05/07/2021 10:00:00 AM
CISO,05/07/2021,4,SDGE,"1,744",05/07/2021 4:00:00 AM,05/07/2021 11:00:00 AM
CISO,05/07/2021,5,SDGE,"1,773",05/07/2021 5:00:00 AM,05/07/2021 12:00:00 PM
CISO,05/07/2021,6,SDGE,"1,865",05/07/2021 6:00:00 AM,05/07/2021 1:00:00 PM
CISO,05/07/2021,7,SDGE,"1,931",05/07/2021 7:00:00 AM,05/07/2021 2:00:00 PM
CISO,05/07/2021,8,SDGE,"1,857",05/07/2021 8:00:00 AM,05/07/2021 3:00:00 PM
CISO,05/07/2021,9,SDGE,"1,651",05/07/2021 9:00:00 AM,05/07/2021 4:00:00 PM
CISO,05/07/2021,10,SDGE,"1,495",05/07/2021 10:00:00 AM,05/07/2021 5:00:00 PM
CISO,05/07/2021,11,SDGE,"1,328",05/07/2021 11:00:00 AM,05/07/2021 6:00:00 PM
CISO,05/07/2021,12,SDGE,"1,186",05/07/2021 12:00:00 PM,05/07/2021 7:00:00 PM
CISO,05/07/2021,13,SDGE,"1,118",05/07/2021 1:00:00 PM,05/07/2021 8:00:00 PM
CISO,05/07/2021,14,SDGE,"1,091",05/07/2021 2:00:00 PM,05/07/2021 9:00:00 PM
CISO,05/07/2021,15,SDGE,"1,155",05/07/2021 3:00:00 PM,05/07/2021 10:00:00 PM
CISO,05/07/2021,16,SDGE,"1,270",05/07/2021 4:00:00 PM,05/07/2021 11:00:00 PM
CISO,05/07/2021,17,SDGE,"1,529",05/07/2021 5:00:00 PM,05/08/2021 12:00:00 AM
CISO,05/07/2021,18,SDGE,"1,828",05/07/2021 6:00:00 PM,05/08/2021 1:00:00 AM
CISO,05/07/2021,19,SDGE,"2,114",05/07/2021 7:00:00 PM,05/08/2021 2:00:00 AM
CISO,05/07/2021,20,SDGE,"2,339",05/07/2021 8:00:00 PM,05/08/2021 3:00:00 AM
CISO,05/07/2021,21,SDGE,"2,407",05/07/2021 9:00:00 PM,05/08/2021 4:00:00 AM
CISO,05/07/2021,22,SDGE,"2,311",05/07/2021 10:00:00 PM,05/08/2021 5:00:00 AM
CISO,05/07/2021,23,SDGE,"2,165",05/07/2021 11:00:00 PM,05/08/2021 6:00:00 AM
CISO,05/07/2021,24,SDGE,"2,032",05/08/2021 12:00:00 AM,05/08/2021 7:00:00 AM
CISO,05/08/2021,1,SDGE,"1,944",05/08/2021 1:00:00 AM,05/08/2021 8:00:00 AM
CISO,05/08/2021,2,SDGE,"1,860",05/08/2021 2:00:00 AM,05/08/2021 9:00:00 AM
CISO,05/08/2021,3,SDGE,"1,773",05/08/2021 3:00:00 AM,05/08/2021 10:00:00 AM
CISO,05/08/2021,4,SDGE,"1,743",05/08/2021 4:00:00 AM,05/08/2021 11:00:00 AM
CISO,05/08/2021,5,SDGE,"1,724",05/08/2021 5:00:00 AM,05/08/2021 12:00:00 PM
CISO,05/08/2021,6,SDGE,"1,757",05/08/2021 6:00:00 AM,05/08/2021 1:00:00 PM
CISO,05/08/2021,7,SDGE,"1,716",05/08/2021 7:00:00 AM,05/08/2021 2:00:00 PM
CISO,05/08/2021,8,SDGE,"1,619",05/08/2021 8:00:00 AM,05/08/2021 3:00:00 PM
CISO,05/08/2021,9,SDGE,"1,516",05/08/2021 9:00:00 AM,05/08/2021 4:00:00 PM
CISO,05/08/2021,10,SDGE,"1,284",05/08/2021 10:00:00 AM,05/08/2021 5:00:00 PM
CISO,05/08/2021,11,SDGE,"1,125",05/08/2021 11:00:00 AM,05/08/2021 6:00:00 PM
CISO,05/08/2021,12,SDGE,988,05/08/2021 12:00:00 PM,05/08/2021 7:00:00 PM
CISO,05/08/2021,13,SDGE,876,05/08/2021 1:00:00 PM,05/08/2021 8:00:00 PM
CISO,05/08/2021,14,SDGE,869,05/08/2021 2:00:00 PM,05/08/2021 9:00:00 PM
CISO,05/08/2021,15,SDGE,910,05/08/2021 3:00:00 PM,05/08/2021 10:00:00 PM
CISO,05/08/2021,16,SDGE,"1,051",05/08/2021 4:00:00 PM,05/08/2021 11:00:00 PM
CISO,05/08/2021,17,SDGE,"1,245",05/08/2021 5:00:00 PM,05/09/2021 12:00:00 AM
CISO,05/08/2021,18,SDGE,"1,659",05/08/2021 6:00:00 PM,05/09/2021 1:00:00 AM
CISO,05/08/2021,19,SDGE,"2,005",05/08/2021 7:00:00 PM,05/09/2021 2:00:00 AM
CISO,05/08/2021,20,SDGE,"2,244",05/08/2021 8:00:00 PM,05/09/2021 3:00:00 AM
CISO,05/08/2021,21,SDGE,"2,320",05/08/2021 9:00:00 PM,05/09/2021 4:00:00 AM
CISO,05/08/2021,22,SDGE,"2,244",05/08/2021 10:00:00 PM,05/09/2021 5:00:00 AM
CISO,05/08/2021,23,SDGE,"2,122",05/08/2021 11:00:00 PM,05/09/2021 6:00:00 AM
CISO,05/08/2021,24,SDGE,"1,970",05/09/2021 12:00:00 AM,05/09/2021 7:00:00 AM
CISO,05/09/2021,1,SDGE,"1,870",05/09/2021 1:00:00 AM,05/09/2021 8:00:00 AM
CISO,05/09/2021,2,SDGE,"1,789",05/09/2021 2:00:00 AM,05/09/2021 9:00:00 AM
CISO,05/09/2021,3,SDGE,"1,745",05/09/2021 3:00:00 AM,05/09/2021 10:00:00 AM
CISO,05/09/2021,4,SDGE,"1,700",05/09/2021 4:00:00 AM,05/09/2021 11:00:00 AM
CISO,05/09/2021,5,SDGE,"1,689",05/09/2021 5:00:00 AM,05/09/2021 12:00:00 PM
CISO,05/09/2021,6,SDGE,"1,711",05/09/2021 6:00:00 AM,05/09/2021 1:00:00 PM
CISO,05/09/2021,7,SDGE,"1,685",05/09/2021 7:00:00 AM,05/09/2021 2:00:00 PM
CISO,05/09/2021,8,SDGE,"1,614",05/09/2021 8:00:00 AM,05/09/2021 3:00:00 PM
CISO,05/09/2021,9,SDGE,"1,662",05/09/2021 9:00:00 AM,05/09/2021 4:00:00 PM
CISO,05/09/2021,10,SDGE,"1,666",05/09/2021 10:00:00 AM,05/09/2021 5:00:00 PM
CISO,05/09/2021,11,SDGE,"1,556",05/09/2021 11:00:00 AM,05/09/2021 6:00:00 PM
CISO,05/09/2021,12,SDGE,"1,314",05/09/2021 12:00:00 PM,05/09/2021 7:00:00 PM
CISO,05/09/2021,13,SDGE,963,05/09/2021 1:00:00 PM,05/09/2021 8:00:00 PM
CISO,05/09/2021,14,SDGE,835,05/09/2021 2:00:00 PM,05/09/2021 9:00:00 PM
CISO,05/09/2021,15,SDGE,868,05/09/2021 3:00:00 PM,05/09/2021 10:00:00 PM
CISO,05/09/2021,16,SDGE,982,05/09/2021 4:00:00 PM,05/09/2021 11:00:00 PM
CISO,05/09/2021,17,SDGE,"1,248",05/09/2021 5:00:00 PM,05/10/2021 12:00:00 AM
CISO,05/09/2021,18,SDGE,"1,609",05/09/2021 6:00:00 PM,05/10/2021 1:00:00 AM
CISO,05/09/2021,19,SDGE,"1,949",05/09/2021 7:00:00 PM,05/10/2021 2:00:00 AM
CISO,05/09/2021,20,SDGE,"2,217",05/09/2021 8:00:00 PM,05/10/2021 3:00:00 AM
CISO,05/09/2021,21,SDGE,"2,290",05/09/2021 9:00:00 PM,05/10/2021 4:00:00 AM
CISO,05/09/2021,22,SDGE,"2,213",05/09/2021 10:00:00 PM,05/10/2021 5:00:00 AM
CISO,05/09/2021,23,SDGE,"2,078",05/09/2021 11:00:00 PM,05/10/2021 6:00:00 AM
CISO,05/09/2021,24,SDGE,"1,910",05/10/2021 12:00:00 AM,05/10/2021 7:00:00 AM
CISO,05/10/2021,1,SDGE,"1,831",05/10/2021 1:00:00 AM,05/10/2021 8:00:00 AM
CISO,05/10/2021,2,SDGE,"1,765",05/10/2021 2:00:00 AM,05/10/2021 9:00:00 AM
CISO,05/10/2021,3,SDGE,"1,728",05/10/2021 3:00:00 AM,05/10/2021 10:00:00 AM
CISO,05/10/2021,4,SDGE,"1,699",05/10/2021 4:00:00 AM,05/10/2021 11:00:00 AM
CISO,05/10/2021,5,SDGE,"1,731",05/10/2021 5:00:00 AM,05/10/2021 12:00:00 PM
CISO,05/10/2021,6,SDGE,"1,832",05/10/2021 6:00:00 AM,05/10/2021 1:00:00 PM
CISO,05/10/2021,7,SDGE,"1,907",05/10/2021 7:00:00 AM,05/10/2021 2:00:00 PM
CISO,05/10/2021,8,SDGE,"1,880",05/10/2021 8:00:00 AM,05/10/2021 3:00:00 PM
CISO,05/10/2021,9,SDGE,"1,876",05/10/2021 9:00:00 AM,05/10/2021 4:00:00 PM
CISO,05/10/2021,10,SDGE,"1,863",05/10/2021 10:00:00 AM,05/10/2021 5:00:00 PM
CISO,05/10/2021,11,SDGE,"1,691",05/10/2021 11:00:00 AM,05/10/2021 6:00:00 PM
CISO,05/10/2021,12,SDGE,"1,419",05/10/2021 12:00:00 PM,05/10/2021 7:00:00 PM
CISO,05/10/2021,13,SDGE,"1,285",05/10/2021 1:00:00 PM,05/10/2021 8:00:00 PM
CISO,05/10/2021,14,SDGE,"1,194",05/10/2021 2:00:00 PM,05/10/2021 9:00:00 PM
CISO,05/10/2021,15,SDGE,"1,213",05/10/2021 3:00:00 PM,05/10/2021 10:00:00 PM
CISO,05/10/2021,16,SDGE,"1,285",05/10/2021 4:00:00 PM,05/10/2021 11:00:00 PM
CISO,05/10/2021,17,SDGE,"1,490",05/10/2021 5:00:00 PM,05/11/2021 12:00:00 AM
CISO,05/10/2021,18,SDGE,"1,817",05/10/2021 6:00:00 PM,05/11/2021 1:00:00 AM
CISO,05/10/2021,19,SDGE,"2,098",05/10/2021 7:00:00 PM,05/11/2021 2:00:00 AM
CISO,05/10/2021,20,SDGE,"2,358",05/10/2021 8:00:00 PM,05/11/2021 3:00:00 AM
CISO,05/10/2021,21,SDGE,"2,411",05/10/2021 9:00:00 PM,05/11/2021 4:00:00 AM
CISO,05/10/2021,22,SDGE,"2,306",05/10/2021 10:00:00 PM,05/11/2021 5:00:00 AM
CISO,05/10/2021,23,SDGE,"2,138",05/10/2021 11:00:00 PM,05/11/2021 6:00:00 AM
CISO,05/10/2021,24,SDGE,"1,960",05/11/2021 12:00:00 AM,05/11/2021 7:00:00 AM
CISO,05/11/2021,1,SDGE,"1,895",05/11/2021 1:00:00 AM,05/11/2021 8:00:00 AM
CISO,05/11/2021,2,SDGE,"1,827",05/11/2021 2:00:00 AM,05/11/2021 9:00:00 AM
CISO,05/11/2021,3,SDGE,"1,769",05/11/2021 3:00:00 AM,05/11/2021 10:00:00 AM
CISO,05/11/2021,4,SDGE,"1,736",05/11/2021 4:00:00 AM,05/11/2021 11:00:00 AM
CISO,05/11/2021,5,SDGE,"1,736",05/11/2021 5:00:00 AM,05/11/2021 12:00:00 PM
CISO,05/11/2021,6,SDGE,"1,834",05/11/2021 6:00:00 AM,05/11/2021 1:00:00 PM
CISO,05/11/2021,7,SDGE,"1,905",05/11/2021 7:00:00 AM,05/11/2021 2:00:00 PM
CISO,05/11/2021,8,SDGE,"1,864",05/11/2021 8:00:00 AM,05/11/2021 3:00:00 PM
CISO,05/11/2021,9,SDGE,"1,850",05/11/2021 9:00:00 AM,05/11/2021 4:00:00 PM
CISO,05/11/2021,10,SDGE,"1,800",05/11/2021 10:00:00 AM,05/11/2021 5:00:00 PM
CISO,05/11/2021,11,SDGE,"1,591",05/11/2021 11:00:00 AM,05/11/2021 6:00:00 PM
CISO,05/11/2021,12,SDGE,"1,295",05/11/2021 12:00:00 PM,05/11/2021 7:00:00 PM
CISO,05/11/2021,13,SDGE,"1,123",05/11/2021 1:00:00 PM,05/11/2021 8:00:00 PM
CISO,05/11/2021,14,SDGE,"1,105",05/11/2021 2:00:00 PM,05/11/2021 9:00:00 PM
CISO,05/11/2021,15,SDGE,"1,180",05/11/2021 3:00:00 PM,05/11/2021 10:00:00 PM
CISO,05/11/2021,16,SDGE,"1,300",05/11/2021 4:00:00 PM,05/11/2021 11:00:00 PM
CISO,05/11/2021,17,SDGE,"1,507",05/11/2021 5:00:00 PM,05/12/2021 12:00:00 AM
CISO,05/11/2021,18,SDGE,"1,894",05/11/2021 6:00:00 PM,05/12/2021 1:00:00 AM
CISO,05/11/2021,19,SDGE,"2,143",05/11/2021 7:00:00 PM,05/12/2021 2:00:00 AM
CISO,05/11/2021,20,SDGE,"2,365",05/11/2021 8:00:00 PM,05/12/2021 3:00:00 AM
CISO,05/11/2021,21,SDGE,"2,451",05/11/2021 9:00:00 PM,05/12/2021 4:00:00 AM
CISO,05/11/2021,22,SDGE,"2,337",05/11/2021 10:00:00 PM,05/12/2021 5:00:00 AM
CISO,05/11/2021,23,SDGE,"2,156",05/11/2021 11:00:00 PM,05/12/2021 6:00:00 AM
CISO,05/11/2021,24,SDGE,"1,987",05/12/2021 12:00:00 AM,05/12/2021 7:00:00 AM
CISO,05/12/2021,1,SDGE,"1,888",05/12/2021 1:00:00 AM,05/12/2021 8:00:00 AM
CISO,05/12/2021,2,SDGE,"1,809",05/12/2021 2:00:00 AM,05/12/2021 9:00:00 AM
CISO,05/12/2021,3,SDGE,"1,754",05/12/2021 3:00:00 AM,05/12/2021 10:00:00 AM
CISO,05/12/2021,4,SDGE,"1,725",05/12/2021 4:00:00 AM,05/12/2021 11:00:00 AM
CISO,05/12/2021,5,SDGE,"1,754",05/12/2021 5:00:00 AM,05/12/2021 12:00:00 PM
CISO,05/12/2021,6,SDGE,"1,845",05/12/2021 6:00:00 AM,05/12/2021 1:00:00 PM
CISO,05/12/2021,7,SDGE,"1,917",05/12/2021 7:00:00 AM,05/12/2021 2:00:00 PM
CISO,05/12/2021,8,SDGE,"1,832",05/12/2021 8:00:00 AM,05/12/2021 3:00:00 PM
CISO,05/12/2021,9,SDGE,"1,809",05/12/2021 9:00:00 AM,05/12/2021 4:00:00 PM
CISO,05/12/2021,10,SDGE,"1,654",05/12/2021 10:00:00 AM,05/12/2021 5:00:00 PM
CISO,05/12/2021,11,SDGE,"1,365",05/12/2021 11:00:00 AM,05/12/2021 6:00:00 PM
CISO,05/12/2021,12,SDGE,"1,281",05/12/2021 12:00:00 PM,05/12/2021 7:00:00 PM
CISO,05/12/2021,13,SDGE,"1,288",05/12/2021 1:00:00 PM,05/12/2021 8:00:00 PM
CISO,05/12/2021,14,SDGE,"1,266",05/12/2021 2:00:00 PM,05/12/2021 9:00:00 PM
CISO,05/12/2021,15,SDGE,"1,344",05/12/2021 3:00:00 PM,05/12/2021 10:00:00 PM
CISO,05/12/2021,16,SDGE,"1,543",05/12/2021 4:00:00 PM,05/12/2021 11:00:00 PM
CISO,05/12/2021,17,SDGE,"1,736",05/12/2021 5:00:00 PM,05/13/2021 12:00:00 AM
CISO,05/12/2021,18,SDGE,"1,981",05/12/2021 6:00:00 PM,05/13/2021 1:00:00 AM
CISO,05/12/2021,19,SDGE,"2,228",05/12/2021 7:00:00 PM,05/13/2021 2:00:00 AM
CISO,05/12/2021,20,SDGE,"2,424",05/12/2021 8:00:00 PM,05/13/2021 3:00:00 AM
CISO,05/12/2021,21,SDGE,"2,461",05/12/2021 9:00:00 PM,05/13/2021 4:00:00 AM
CISO,05/12/2021,22,SDGE,"2,362",05/12/2021 10:00:00 PM,05/13/2021 5:00:00 AM
CISO,05/12/2021,23,SDGE,"2,181",05/12/2021 11:00:00 PM,05/13/2021 6:00:00 AM
CISO,05/12/2021,24,SDGE,"2,021",05/13/2021 12:00:00 AM,05/13/2021 7:00:00 AM
CISO,05/13/2021,1,SDGE,"1,921",05/13/2021 1:00:00 AM,05/13/2021 8:00:00 AM
CISO,05/13/2021,2,SDGE,"1,851",05/13/2021 2:00:00 AM,05/13/2021 9:00:00 AM
CISO,05/13/2021,3,SDGE,"1,787",05/13/2021 3:00:00 AM,05/13/2021 10:00:00 AM
CISO,05/13/2021,4,SDGE,"1,751",05/13/2021 4:00:00 AM,05/13/2021 11:00:00 AM
CISO,05/13/2021,5,SDGE,"1,768",05/13/2021 5:00:00 AM,05/13/2021 12:00:00 PM
CISO,05/13/2021,6,SDGE,"1,853",05/13/2021 6:00:00 AM,05/13/2021 1:00:00 PM
CISO,05/13/2021,7,SDGE,"1,930",05/13/2021 7:00:00 AM,05/13/2021 2:00:00 PM
CISO,05/13/2021,8,SDGE,"1,919",05/13/2021 8:00:00 AM,05/13/2021 3:00:00 PM
CISO,05/13/2021,9,SDGE,"1,917",05/13/2021 9:00:00 AM,05/13/2021 4:00:00 PM
CISO,05/13/2021,10,SDGE,"1,874",05/13/2021 10:00:00 AM,05/13/2021 5:00:00 PM
CISO,05/13/2021,11,SDGE,"1,702",05/13/2021 11:00:00 AM,05/13/2021 6:00:00 PM
CISO,05/13/2021,12,SDGE,"1,422",05/13/2021 12:00:00 PM,05/13/2021 7:00:00 PM
CISO,05/13/2021,13,SDGE,"1,292",05/13/2021 1:00:00 PM,05/13/2021 8:00:00 PM
CISO,05/13/2021,14,SDGE,"1,280",05/13/2021 2:00:00 PM,05/13/2021 9:00:00 PM
CISO,05/13/2021,15,SDGE,"1,283",05/13/2021 3:00:00 PM,05/13/2021 10:00:00 PM
CISO,05/13/2021,16,SDGE,"1,369",05/13/2021 4:00:00 PM,05/13/2021 11:00:00 PM
CISO,05/13/2021,17,SDGE,"1,544",05/13/2021 5:00:00 PM,05/14/2021 12:00:00 AM
CISO,05/13/2021,18,SDGE,"1,848",05/13/2021 6:00:00 PM,05/14/2021 1:00:00 AM
CISO,05/13/2021,19,SDGE,"2,216",05/13/2021 7:00:00 PM,05/14/2021 2:00:00 AM
CISO,05/13/2021,20,SDGE,"2,374",05/13/2021 8:00:00 PM,05/14/2021 3:00:00 AM
CISO,05/13/2021,21,SDGE,"2,458",05/13/2021 9:00:00 PM,05/14/2021 4:00:00 AM
CISO,05/13/2021,22,SDGE,"2,360",05/13/2021 10:00:00 PM,05/14/2021 5:00:00 AM
CISO,05/13/2021,23,SDGE,"2,194",05/13/2021 11:00:00 PM,05/14/2021 6:00:00 AM
CISO,05/13/2021,24,SDGE,"2,003",05/14/2021 12:00:00 AM,05/14/2021 7:00:00 AM
CISO,05/14/2021,1,SDGE,"1,921",05/14/2021 1:00:00 AM,05/14/2021 8:00:00 AM
CISO,05/14/2021,2,SDGE,"1,830",05/14/2021 2:00:00 AM,05/14/2021 9:00:00 AM
CISO,05/14/2021,3,SDGE,"1,777",05/14/2021 3:00:00 AM,05/14/2021 10:00:00 AM
CISO,05/14/2021,4,SDGE,"1,755",05/14/2021 4:00:00 AM,05/14/2021 11:00:00 AM
CISO,05/14/2021,5,SDGE,"1,794",05/14/2021 5:00:00 AM,05/14/2021 12:00:00 PM
CISO,05/14/2021,6,SDGE,"1,858",05/14/2021 6:00:00 AM,05/14/2021 1:00:00 PM
CISO,05/14/2021,7,SDGE,"1,909",05/14/2021 7:00:00 AM,05/14/2021 2:00:00 PM
CISO,05/14/2021,8,SDGE,"1,912",05/14/2021 8:00:00 AM,05/14/2021 3:00:00 PM
CISO,05/14/2021,9,SDGE,"1,904",05/14/2021 9:00:00 AM,05/14/2021 4:00:00 PM
CISO,05/14/2021,10,SDGE,"1,845",05/14/2021 10:00:00 AM,05/14/2021 5:00:00 PM
CISO,05/14/2021,11,SDGE,"1,602",05/14/2021 11:00:00 AM,05/14/2021 6:00:00 PM
CISO,05/14/2021,12,SDGE,"1,219",05/14/2021 12:00:00 PM,05/14/2021 7:00:00 PM
CISO,05/14/2021,13,SDGE,"1,135",05/14/2021 1:00:00 PM,05/14/2021 8:00:00 PM
CISO,05/14/2021,14,SDGE,"1,111",05/14/2021 2:00:00 PM,05/14/2021 9:00:00 PM
CISO,05/14/2021,15,SDGE,"1,166",05/14/2021 3:00:00 PM,05/14/2021 10:00:00 PM
CISO,05/14/2021,16,SDGE,"1,283",05/14/2021 4:00:00 PM,05/14/2021 11:00:00 PM
CISO,05/14/2021,17,SDGE,"1,477",05/14/2021 5:00:00 PM,05/15/2021 12:00:00 AM
CISO,05/14/2021,18,SDGE,"1,775",05/14/2021 6:00:00 PM,05/15/2021 1:00:00 AM
CISO,05/14/2021,19,SDGE,"2,106",05/14/2021 7:00:00 PM,05/15/2021 2:00:00 AM
CISO,05/14/2021,20,SDGE,"2,327",05/14/2021 8:00:00 PM,05/15/2021 3:00:00 AM
