Balancing Authority,Data Date,Hour Number,Sub-Region,Demand (MW),Local Time at End of Hour,UTC Time at End of Hour
PJM,11/08/2019,1,PE,"3,528",11/08/2019 1:00:00 AM,11/08/2019 6:00:00 AM
PJM,11/08/2019,2,PE,"3,448",11/08/2019 2:00:00 AM,11/08/2019 7:00:00 AM
PJM,11/08/2019,3,PE,"3,422",11/08/2019 3:00:00 AM,11/08/2019 8:00:00 AM
PJM,11/08/2019,4,PE,"3,480",11/08/2019 4:00:00 AM,11/08/2019 9:00:00 AM
PJM,11/08/2019,5,PE,"3,588",11/08/2019 5:00:00 AM,11/08/2019 10:00:00 AM
PJM,11/08/2019,6,PE,"3,936",11/08/2019 6:00:00 AM,11/08/2019 11:00:00 AM
PJM,11/08/2019,7,PE,"4,347",11/08/2019 7:00:00 AM,11/08/2019 12:00:00 PM
PJM,11/08/2019,8,PE,"4,608",11/08/2019 8:00:00 AM,11/08/2019 1:00:00 PM
PJM,11/08/2019,9,PE,"4,600",11/08/2019 9:00:00 AM,11/08/2019 2:00:00 PM
PJM,11/08/2019,10,PE,"4,564",11/08/2019 10:00:00 AM,11/08/2019 3:00:00 PM
PJM,11/08/2019,11,PE,"4,498",11/08/2019 11:00:00 AM,11/08/2019 4:00:00 PM
PJM,11/08/2019,12,PE,"4,441",11/08/2019 12:00:00 PM,11/08/2019 5:00:00 PM
PJM,11/08/2019,13,PE,"4,406",11/08/2019 1:00:00 PM,11/08/2019 6:00:00 PM
PJM,11/08/2019,14,PE,"4,372",11/08/2019 2:00:00 PM,11/08/2019 7:00:00 PM
PJM,11/08/2019,15,PE,"4,354",11/08/2019 3:00:00 PM,11/08/2019 8:00:00 PM
PJM,11/08/2019,16,PE,"4,385",11/08/2019 4:00:00 PM,11/08/2019 9:00:00 PM
PJM,11/08/2019,17,PE,"4,569",11/08/2019 5:00:00 PM,11/08/2019 10:00:00 PM
PJM,11/08/2019,18,PE,"4,887",11/08/2019 6:00:00 PM,11/08/2019 11:00:00 PM
PJM,11/08/2019,19,PE,"4,881",11/08/2019 7:00:00 PM,11/09/2019 12:00:00 AM
PJM,11/08/2019,20,PE,"4,799",11/08/2019 8:00:00 PM,11/09/2019 1:00:00 AM
PJM,11/08/2019,21,PE,"4,724",11/08/2019 9:00:00 PM,11/09/2019 2:00:00 AM
PJM,11/08/2019,22,PE,"4,569",11/08/2019 10:00:00 PM,11/09/2019 3:00:00 AM
PJM,11/08/2019,23,PE,"4,349",11/08/2019 11:00:00 PM,11/09/2019 4:00:00 AM
PJM,11/08/2019,24,PE,"4,125",11/09/2019 12:00:00 AM,11/09/2019 5:00:00 AM
PJM,11/09/2019,1,PE,"3,969",11/09/2019 1:00:00 AM,11/09/2019 6:00:00 AM
PJM,11/09/2019,2,PE,"3,880",11/09/2019 2:00:00 AM,11/09/2019 7:00:00 AM
PJM,11/09/2019,3,PE,"3,854",11/09/2019 3:00:00 AM,11/09/2019 8:00:00 AM
PJM,11/09/2019,4,PE,"3,861",11/09/2019 4:00:00 AM,11/09/2019 9:00:00 AM
PJM,11/09/2019,5,PE,"3,925",11/09/2019 5:00:00 AM,11/09/2019 10:00:00 AM
PJM,11/09/2019,6,PE,"4,071",11/09/2019 6:00:00 AM,11/09/2019 11:00:00 AM
PJM,11/09/2019,7,PE,"4,275",11/09/2019 7:00:00 AM,11/09/2019 12:00:00 PM
PJM,11/09/2019,8,PE,"4,457",11/09/2019 8:00:00 AM,11/09/2019 1:00:00 PM
PJM,11/09/2019,9,PE,"4,536",11/09/2019 9:00:00 AM,11/09/2019 2:00:00 PM
PJM,11/09/2019,10,PE,"4,501",11/09/2019 10:00:00 AM,11/09/2019 3:00:00 PM
PJM,11/09/2019,11,PE,"4,431",11/09/2019 11:00:00 AM,11/09/2019 4:00:00 PM
PJM,11/09/2019,12,PE,"4,396",11/09/2019 12:00:00 PM,11/09/2019 5:00:00 PM
PJM,11/09/2019,13,PE,"4,278",11/09/2019 1:00:00 PM,11/09/2019 6:00:00 PM
PJM,11/09/2019,14,PE,"4,160",11/09/2019 2:00:00 PM,11/09/2019 7:00:00 PM
PJM,11/09/2019,15,PE,"4,107",11/09/2019 3:00:00 PM,11/09/2019 8:00:00 PM
PJM,11/09/2019,16,PE,"4,131",11/09/2019 4:00:00 PM,11/09/2019 9:00:00 PM
PJM,11/09/2019,17,PE,"4,297",11/09/2019 5:00:00 PM,11/09/2019 10:00:00 PM
PJM,11/09/2019,18,PE,"4,599",11/09/2019 6:00:00 PM,11/09/2019 11:00:00 PM
PJM,11/09/2019,19,PE,"4,618",11/09/2019 7:00:00 PM,11/10/2019 12:00:00 AM
PJM,11/09/2019,20,PE,"4,572",11/09/2019 8:00:00 PM,11/10/2019 1:00:00 AM
PJM,11/09/2019,21,PE,"4,512",11/09/2019 9:00:00 PM,11/10/2019 2:00:00 AM
PJM,11/09/2019,22,PE,"4,405",11/09/2019 10:00:00 PM,11/10/2019 3:00:00 AM
PJM,11/09/2019,23,PE,"4,246",11/09/2019 11:00:00 PM,11/10/2019 4:00:00 AM
PJM,11/09/2019,24,PE,"4,067",11/10/2019 12:00:00 AM,11/10/2019 5:00:00 AM
PJM,11/10/2019,1,PE,"3,896",11/10/2019 1:00:00 AM,11/10/2019 6:00:00 AM
PJM,11/10/2019,2,PE,"3,768",11/10/2019 2:00:00 AM,11/10/2019 7:00:00 AM
PJM,11/10/2019,3,PE,"3,678",11/10/2019 3:00:00 AM,11/10/2019 8:00:00 AM
PJM,11/10/2019,4,PE,"3,648",11/10/2019 4:00:00 AM,11/10/2019 9:00:00 AM
PJM,11/10/2019,5,PE,"3,666",11/10/2019 5:00:00 AM,11/10/2019 10:00:00 AM
PJM,11/10/2019,6,PE,"3,740",11/10/2019 6:00:00 AM,11/10/2019 11:00:00 AM
PJM,11/10/2019,7,PE,"3,860",11/10/2019 7:00:00 AM,11/10/2019 12:00:00 PM
PJM,11/10/2019,8,PE,"3,975",11/10/2019 8:00:00 AM,11/10/2019 1:00:00 PM
PJM,11/10/2019,9,PE,"4,120",11/10/2019 9:00:00 AM,11/10/2019 2:00:00 PM
PJM,11/10/2019,10,PE,"4,183",11/10/2019 10:00:00 AM,11/10/2019 3:00:00 PM
PJM,11/10/2019,11,PE,"4,159",11/10/2019 11:00:00 AM,11/10/2019 4:00:00 PM
PJM,11/10/2019,12,PE,"4,139",11/10/2019 12:00:00 PM,11/10/2019 5:00:00 PM
PJM,11/10/2019,13,PE,"4,080",11/10/2019 1:00:00 PM,11/10/2019 6:00:00 PM
PJM,11/10/2019,14,PE,"4,044",11/10/2019 2:00:00 PM,11/10/2019 7:00:00 PM
PJM,11/10/2019,15,PE,"3,997",11/10/2019 3:00:00 PM,11/10/2019 8:00:00 PM
PJM,11/10/2019,16,PE,"3,974",11/10/2019 4:00:00 PM,11/10/2019 9:00:00 PM
PJM,11/10/2019,17,PE,"4,148",11/10/2019 5:00:00 PM,11/10/2019 10:00:00 PM
PJM,11/10/2019,18,PE,"4,460",11/10/2019 6:00:00 PM,11/10/2019 11:00:00 PM
PJM,11/10/2019,19,PE,"4,481",11/10/2019 7:00:00 PM,11/11/2019 12:00:00 AM
PJM,11/10/2019,20,PE,"4,416",11/10/2019 8:00:00 PM,11/11/2019 1:00:00 AM
PJM,11/10/2019,21,PE,"4,322",11/10/2019 9:00:00 PM,11/11/2019 2:00:00 AM
PJM,11/10/2019,22,PE,"4,136",11/10/2019 10:00:00 PM,11/11/2019 3:00:00 AM
PJM,11/10/2019,23,PE,"3,930",11/10/2019 11:00:00 PM,11/11/2019 4:00:00 AM
PJM,11/10/2019,24,PE,"3,666",11/11/2019 12:00:00 AM,11/11/2019 5:00:00 AM
PJM,11/11/2019,1,PE,"3,485",11/11/2019 1:00:00 AM,11/11/2019 6:00:00 AM
PJM,11/11/2019,2,PE,"3,383",11/11/2019 2:00:00 AM,11/11/2019 7:00:00 AM
PJM,11/11/2019,3,PE,"3,387",11/11/2019 3:00:00 AM,11/11/2019 8:00:00 AM
PJM,11/11/2019,4,PE,"3,406",11/11/2019 4:00:00 AM,11/11/2019 9:00:00 AM
PJM,11/11/2019,5,PE,"3,554",11/11/2019 5:00:00 AM,11/11/2019 10:00:00 AM
PJM,11/11/2019,6,PE,"3,830",11/11/2019 6:00:00 AM,11/11/2019 11:00:00 AM
PJM,11/11/2019,7,PE,"4,259",11/11/2019 7:00:00 AM,11/11/2019 12:00:00 PM
PJM,11/11/2019,8,PE,"4,478",11/11/2019 8:00:00 AM,11/11/2019 1:00:00 PM
PJM,11/11/2019,9,PE,"4,448",11/11/2019 9:00:00 AM,11/11/2019 2:00:00 PM
PJM,11/11/2019,10,PE,"4,315",11/11/2019 10:00:00 AM,11/11/2019 3:00:00 PM
PJM,11/11/2019,11,PE,"4,272",11/11/2019 11:00:00 AM,11/11/2019 4:00:00 PM
PJM,11/11/2019,12,PE,"4,226",11/11/2019 12:00:00 PM,11/11/2019 5:00:00 PM
PJM,11/11/2019,13,PE,"4,176",11/11/2019 1:00:00 PM,11/11/2019 6:00:00 PM
PJM,11/11/2019,14,PE,"4,141",11/11/2019 2:00:00 PM,11/11/2019 7:00:00 PM
PJM,11/11/2019,15,PE,"4,107",11/11/2019 3:00:00 PM,11/11/2019 8:00:00 PM
PJM,11/11/2019,16,PE,"4,113",11/11/2019 4:00:00 PM,11/11/2019 9:00:00 PM
PJM,11/11/2019,17,PE,"4,228",11/11/2019 5:00:00 PM,11/11/2019 10:00:00 PM
PJM,11/11/2019,18,PE,"4,526",11/11/2019 6:00:00 PM,11/11/2019 11:00:00 PM
PJM,11/11/2019,19,PE,"4,487",11/11/2019 7:00:00 PM,11/12/2019 12:00:00 AM
PJM,11/11/2019,20,PE,"4,393",11/11/2019 8:00:00 PM,11/12/2019 1:00:00 AM
PJM,11/11/2019,21,PE,"4,271",11/11/2019 9:00:00 PM,11/12/2019 2:00:00 AM
PJM,11/11/2019,22,PE,"4,089",11/11/2019 10:00:00 PM,11/12/2019 3:00:00 AM
PJM,11/11/2019,23,PE,"3,797",11/11/2019 11:00:00 PM,11/12/2019 4:00:00 AM
PJM,11/11/2019,24,PE,"3,559",11/12/2019 12:00:00 AM,11/12/2019 5:00:00 AM
PJM,11/12/2019,1,PE,"3,312",11/12/2019 1:00:00 AM,11/12/2019 6:00:00 AM
PJM,11/12/2019,2,PE,"3,216",11/12/2019 2:00:00 AM,11/12/2019 7:00:00 AM
PJM,11/12/2019,3,PE,"3,168",11/12/2019 3:00:00 AM,11/12/2019 8:00:00 AM
PJM,11/12/2019,4,PE,"3,149",11/12/2019 4:00:00 AM,11/12/2019 9:00:00 AM
PJM,11/12/2019,5,PE,"3,217",11/12/2019 5:00:00 AM,11/12/2019 10:00:00 AM
PJM,11/12/2019,6,PE,"3,491",11/12/2019 6:00:00 AM,11/12/2019 11:00:00 AM
PJM,11/12/2019,7,PE,"3,946",11/12/2019 7:00:00 AM,11/12/2019 12:00:00 PM
PJM,11/12/2019,8,PE,"4,235",11/12/2019 8:00:00 AM,11/12/2019 1:00:00 PM
PJM,11/12/2019,9,PE,"4,367",11/12/2019 9:00:00 AM,11/12/2019 2:00:00 PM
PJM,11/12/2019,10,PE,"4,478",11/12/2019 10:00:00 AM,11/12/2019 3:00:00 PM
PJM,11/12/2019,11,PE,"4,555",11/12/2019 11:00:00 AM,11/12/2019 4:00:00 PM
PJM,11/12/2019,12,PE,"4,636",11/12/2019 12:00:00 PM,11/12/2019 5:00:00 PM
PJM,11/12/2019,13,PE,"4,689",11/12/2019 1:00:00 PM,11/12/2019 6:00:00 PM
PJM,11/12/2019,14,PE,"4,726",11/12/2019 2:00:00 PM,11/12/2019 7:00:00 PM
PJM,11/12/2019,15,PE,"4,746",11/12/2019 3:00:00 PM,11/12/2019 8:00:00 PM
PJM,11/12/2019,16,PE,"4,765",11/12/2019 4:00:00 PM,11/12/2019 9:00:00 PM
PJM,11/12/2019,17,PE,"4,893",11/12/2019 5:00:00 PM,11/12/2019 10:00:00 PM
PJM,11/12/2019,18,PE,"5,236",11/12/2019 6:00:00 PM,11/12/2019 11:00:00 PM
PJM,11/12/2019,19,PE,"5,271",11/12/2019 7:00:00 PM,11/13/2019 12:00:00 AM
PJM,11/12/2019,20,PE,"5,214",11/12/2019 8:00:00 PM,11/13/2019 1:00:00 AM
PJM,11/12/2019,21,PE,"5,126",11/12/2019 9:00:00 PM,11/13/2019 2:00:00 AM
PJM,11/12/2019,22,PE,"4,940",11/12/2019 10:00:00 PM,11/13/2019 3:00:00 AM
PJM,11/12/2019,23,PE,"4,700",11/12/2019 11:00:00 PM,11/13/2019 4:00:00 AM
PJM,11/12/2019,24,PE,"4,449",11/13/2019 12:00:00 AM,11/13/2019 5:00:00 AM
PJM,11/13/2019,1,PE,"4,256",11/13/2019 1:00:00 AM,11/13/2019 6:00:00 AM
PJM,11/13/2019,2,PE,"4,214",11/13/2019 2:00:00 AM,11/13/2019 7:00:00 AM
PJM,11/13/2019,3,PE,"4,184",11/13/2019 3:00:00 AM,11/13/2019 8:00:00 AM
PJM,11/13/2019,4,PE,"4,231",11/13/2019 4:00:00 AM,11/13/2019 9:00:00 AM
PJM,11/13/2019,5,PE,"4,370",11/13/2019 5:00:00 AM,11/13/2019 10:00:00 AM
PJM,11/13/2019,6,PE,"4,677",11/13/2019 6:00:00 AM,11/13/2019 11:00:00 AM
PJM,11/13/2019,7,PE,"5,141",11/13/2019 7:00:00 AM,11/13/2019 12:00:00 PM
PJM,11/13/2019,8,PE,"5,316",11/13/2019 8:00:00 AM,11/13/2019 1:00:00 PM
PJM,11/13/2019,9,PE,"5,187",11/13/2019 9:00:00 AM,11/13/2019 2:00:00 PM
PJM,11/13/2019,10,PE,"5,091",11/13/2019 10:00:00 AM,11/13/2019 3:00:00 PM
PJM,11/13/2019,11,PE,"5,002",11/13/2019 11:00:00 AM,11/13/2019 4:00:00 PM
PJM,11/13/2019,12,PE,"4,920",11/13/2019 12:00:00 PM,11/13/2019 5:00:00 PM
PJM,11/13/2019,13,PE,"4,842",11/13/2019 1:00:00 PM,11/13/2019 6:00:00 PM
PJM,11/13/2019,14,PE,"4,786",11/13/2019 2:00:00 PM,11/13/2019 7:00:00 PM
PJM,11/13/2019,15,PE,"4,740",11/13/2019 3:00:00 PM,11/13/2019 8:00:00 PM
PJM,11/13/2019,16,PE,"4,783",11/13/2019 4:00:00 PM,11/13/2019 9:00:00 PM
PJM,11/13/2019,17,PE,"4,992",11/13/2019 5:00:00 PM,11/13/2019 10:00:00 PM
PJM,11/13/2019,18,PE,"5,347",11/13/2019 6:00:00 PM,11/13/2019 11:00:00 PM
PJM,11/13/2019,19,PE,"5,401",11/13/2019 7:00:00 PM,11/14/2019 12:00:00 AM
PJM,11/13/2019,20,PE,"5,343",11/13/2019 8:00:00 PM,11/14/2019 1:00:00 AM
PJM,11/13/2019,21,PE,"5,242",11/13/2019 9:00:00 PM,11/14/2019 2:00:00 AM
PJM,11/13/2019,22,PE,"5,064",11/13/2019 10:00:00 PM,11/14/2019 3:00:00 AM
PJM,11/13/2019,23,PE,"4,676",11/13/2019 11:00:00 PM,11/14/2019 4:00:00 AM
PJM,11/13/2019,24,PE,"4,401",11/14/2019 12:00:00 AM,11/14/2019 5:00:00 AM
PJM,11/14/2019,1,PE,"4,204",11/14/2019 1:00:00 AM,11/14/2019 6:00:00 AM
PJM,11/14/2019,2,PE,"4,106",11/14/2019 2:00:00 AM,11/14/2019 7:00:00 AM
PJM,11/14/2019,3,PE,"4,081",11/14/2019 3:00:00 AM,11/14/2019 8:00:00 AM
PJM,11/14/2019,4,PE,"4,116",11/14/2019 4:00:00 AM,11/14/2019 9:00:00 AM
PJM,11/14/2019,5,PE,"4,259",11/14/2019 5:00:00 AM,11/14/2019 10:00:00 AM
PJM,11/14/2019,6,PE,"4,588",11/14/2019 6:00:00 AM,11/14/2019 11:00:00 AM
PJM,11/14/2019,7,PE,"5,044",11/14/2019 7:00:00 AM,11/14/2019 12:00:00 PM
PJM,11/14/2019,8,PE,"5,253",11/14/2019 8:00:00 AM,11/14/2019 1:00:00 PM
PJM,11/14/2019,9,PE,"5,189",11/14/2019 9:00:00 AM,11/14/2019 2:00:00 PM
PJM,11/14/2019,10,PE,"5,036",11/14/2019 10:00:00 AM,11/14/2019 3:00:00 PM
PJM,11/14/2019,11,PE,"4,875",11/14/2019 11:00:00 AM,11/14/2019 4:00:00 PM
PJM,11/14/2019,12,PE,"4,789",11/14/2019 12:00:00 PM,11/14/2019 5:00:00 PM
PJM,11/14/2019,13,PE,"4,671",11/14/2019 1:00:00 PM,11/14/2019 6:00:00 PM
PJM,11/14/2019,14,PE,"4,597",11/14/2019 2:00:00 PM,11/14/2019 7:00:00 PM
PJM,11/14/2019,15,PE,"4,559",11/14/2019 3:00:00 PM,11/14/2019 8:00:00 PM
PJM,11/14/2019,16,PE,"4,629",11/14/2019 4:00:00 PM,11/14/2019 9:00:00 PM
PJM,11/14/2019,17,PE,"4,803",11/14/2019 5:00:00 PM,11/14/2019 10:00:00 PM
PJM,11/14/2019,18,PE,"5,104",11/14/2019 6:00:00 PM,11/14/2019 11:00:00 PM
PJM,11/14/2019,19,PE,"5,113",11/14/2019 7:00:00 PM,11/15/2019 12:00:00 AM
PJM,11/14/2019,20,PE,"5,036",11/14/2019 8:00:00 PM,11/15/2019 1:00:00 AM
PJM,11/14/2019,21,PE,"4,929",11/14/2019 9:00:00 PM,11/15/2019 2:00:00 AM
PJM,11/14/2019,22,PE,"4,706",11/14/2019 10:00:00 PM,11/15/2019 3:00:00 AM
PJM,11/14/2019,23,PE,"4,409",11/14/2019 11:00:00 PM,11/15/2019 4:00:00 AM
PJM,11/14/2019,24,PE,"4,152",11/15/2019 12:00:00 AM,11/15/2019 5:00:00 AM
PJM,11/15/2019,1,PE,"4,055",11/15/2019 1:00:00 AM,11/15/2019 6:00:00 AM
PJM,11/15/2019,2,PE,"3,993",11/15/2019 2:00:00 AM,11/15/2019 7:00:00 AM
PJM,11/15/2019,3,PE,"3,878",11/15/2019 3:00:00 AM,11/15/2019 8:00:00 AM
PJM,11/15/2019,4,PE,"3,938",11/15/2019 4:00:00 AM,11/15/2019 9:00:00 AM
PJM,11/15/2019,5,PE,"4,064",11/15/2019 5:00:00 AM,11/15/2019 10:00:00 AM
PJM,11/15/2019,6,PE,"4,367",11/15/2019 6:00:00 AM,11/15/2019 11:00:00 AM
PJM,11/15/2019,7,PE,"4,804",11/15/2019 7:00:00 AM,11/15/2019 12:00:00 PM
PJM,11/15/2019,8,PE,"5,016",11/15/2019 8:00:00 AM,11/15/2019 1:00:00 PM
PJM,11/15/2019,9,PE,"4,940",11/15/2019 9:00:00 AM,11/15/2019 2:00:00 PM
PJM,11/15/2019,10,PE,"4,783",11/15/2019 10:00:00 AM,11/15/2019 3:00:00 PM
PJM,11/15/2019,11,PE,"4,603",11/15/2019 11:00:00 AM,11/15/2019 4:00:00 PM
PJM,11/15/2019,12,PE,"4,524",11/15/2019 12:00:00 PM,11/15/2019 5:00:00 PM
PJM,11/15/2019,13,PE,"4,429",11/15/2019 1:00:00 PM,11/15/2019 6:00:00 PM
PJM,11/15/2019,14,PE,"4,355",11/15/2019 2:00:00 PM,11/15/2019 7:00:00 PM
PJM,11/15/2019,15,PE,"4,331",11/15/2019 3:00:00 PM,11/15/2019 8:00:00 PM
PJM,11/15/2019,16,PE,"4,338",11/15/2019 4:00:00 PM,11/15/2019 9:00:00 PM
PJM,11/15/2019,17,PE,"4,497",11/15/2019 5:00:00 PM,11/15/2019 10:00:00 PM
PJM,11/15/2019,18,PE,"4,769",11/15/2019 6:00:00 PM,11/15/2019 11:00:00 PM
PJM,11/15/2019,19,PE,"4,745",11/15/2019 7:00:00 PM,11/16/2019 12:00:00 AM
PJM,11/15/2019,20,PE,"4,651",11/15/2019 8:00:00 PM,11/16/2019 1:00:00 AM
PJM,11/15/2019,21,PE,"4,563",11/15/2019 9:00:00 PM,11/16/2019 2:00:00 AM
PJM,11/15/2019,22,PE,"4,402",11/15/2019 10:00:00 PM,11/16/2019 3:00:00 AM
PJM,11/15/2019,23,PE,"4,182",11/15/2019 11:00:00 PM,11/16/2019 4:00:00 AM
PJM,11/15/2019,24,PE,"3,969",11/16/2019 12:00:00 AM,11/16/2019 5:00:00 AM
PJM,11/16/2019,1,PE,"3,782",11/16/2019 1:00:00 AM,11/16/2019 6:00:00 AM
PJM,11/16/2019,2,PE,"3,680",11/16/2019 2:00:00 AM,11/16/2019 7:00:00 AM
PJM,11/16/2019,3,PE,"3,626",11/16/2019 3:00:00 AM,11/16/2019 8:00:00 AM
PJM,11/16/2019,4,PE,"3,624",11/16/2019 4:00:00 AM,11/16/2019 9:00:00 AM
PJM,11/16/2019,5,PE,"3,682",11/16/2019 5:00:00 AM,11/16/2019 10:00:00 AM
PJM,11/16/2019,6,PE,"3,809",11/16/2019 6:00:00 AM,11/16/2019 11:00:00 AM
PJM,11/16/2019,7,PE,"3,996",11/16/2019 7:00:00 AM,11/16/2019 12:00:00 PM
PJM,11/16/2019,8,PE,"4,175",11/16/2019 8:00:00 AM,11/16/2019 1:00:00 PM
PJM,11/16/2019,9,PE,"4,324",11/16/2019 9:00:00 AM,11/16/2019 2:00:00 PM
PJM,11/16/2019,10,PE,"4,397",11/16/2019 10:00:00 AM,11/16/2019 3:00:00 PM
PJM,11/16/2019,11,PE,"4,409",11/16/2019 11:00:00 AM,11/16/2019 4:00:00 PM
PJM,11/16/2019,12,PE,"4,369",11/16/2019 12:00:00 PM,11/16/2019 5:00:00 PM
PJM,11/16/2019,13,PE,"4,308",11/16/2019 1:00:00 PM,11/16/2019 6:00:00 PM
PJM,11/16/2019,14,PE,"4,241",11/16/2019 2:00:00 PM,11/16/2019 7:00:00 PM
PJM,11/16/2019,15,PE,"4,222",11/16/2019 3:00:00 PM,11/16/2019 8:00:00 PM
PJM,11/16/2019,16,PE,"4,253",11/16/2019 4:00:00 PM,11/16/2019 9:00:00 PM
PJM,11/16/2019,17,PE,"4,440",11/16/2019 5:00:00 PM,11/16/2019 10:00:00 PM
PJM,11/16/2019,18,PE,"4,741",11/16/2019 6:00:00 PM,11/16/2019 11:00:00 PM
PJM,11/16/2019,19,PE,"4,754",11/16/2019 7:00:00 PM,11/17/2019 12:00:00 AM
PJM,11/16/2019,20,PE,"4,714",11/16/2019 8:00:00 PM,11/17/2019 1:00:00 AM
PJM,11/16/2019,21,PE,"4,664",11/16/2019 9:00:00 PM,11/17/2019 2:00:00 AM
PJM,11/16/2019,22,PE,"4,563",11/16/2019 10:00:00 PM,11/17/2019 3:00:00 AM
PJM,11/16/2019,23,PE,"4,411",11/16/2019 11:00:00 PM,11/17/2019 4:00:00 AM
PJM,11/16/2019,24,PE,"4,237",11/17/2019 12:00:00 AM,11/17/2019 5:00:00 AM
PJM,11/17/2019,1,PE,"4,087",11/17/2019 1:00:00 AM,11/17/2019 6:00:00 AM
PJM,11/17/2019,2,PE,"3,976",11/17/2019 2:00:00 AM,11/17/2019 7:00:00 AM
PJM,11/17/2019,3,PE,"3,907",11/17/2019 3:00:00 AM,11/17/2019 8:00:00 AM
PJM,11/17/2019,4,PE,"3,885",11/17/2019 4:00:00 AM,11/17/2019 9:00:00 AM
PJM,11/17/2019,5,PE,"3,921",11/17/2019 5:00:00 AM,11/17/2019 10:00:00 AM
PJM,11/17/2019,6,PE,"4,008",11/17/2019 6:00:00 AM,11/17/2019 11:00:00 AM
PJM,11/17/2019,7,PE,"4,149",11/17/2019 7:00:00 AM,11/17/2019 12:00:00 PM
PJM,11/17/2019,8,PE,"4,274",11/17/2019 8:00:00 AM,11/17/2019 1:00:00 PM
PJM,11/17/2019,9,PE,"4,411",11/17/2019 9:00:00 AM,11/17/2019 2:00:00 PM
PJM,11/17/2019,10,PE,"4,502",11/17/2019 10:00:00 AM,11/17/2019 3:00:00 PM
PJM,11/17/2019,11,PE,"4,495",11/17/2019 11:00:00 AM,11/17/2019 4:00:00 PM
PJM,11/17/2019,12,PE,"4,501",11/17/2019 12:00:00 PM,11/17/2019 5:00:00 PM
PJM,11/17/2019,13,PE,"4,464",11/17/2019 1:00:00 PM,11/17/2019 6:00:00 PM
PJM,11/17/2019,14,PE,"4,422",11/17/2019 2:00:00 PM,11/17/2019 7:00:00 PM
PJM,11/17/2019,15,PE,"4,419",11/17/2019 3:00:00 PM,11/17/2019 8:00:00 PM
PJM,11/17/2019,16,PE,"4,466",11/17/2019 4:00:00 PM,11/17/2019 9:00:00 PM
PJM,11/17/2019,17,PE,"4,640",11/17/2019 5:00:00 PM,11/17/2019 10:00:00 PM
PJM,11/17/2019,18,PE,"4,840",11/17/2019 6:00:00 PM,11/17/2019 11:00:00 PM
PJM,11/17/2019,19,PE,"4,843",11/17/2019 7:00:00 PM,11/18/2019 12:00:00 AM
PJM,11/17/2019,20,PE,"4,747",11/17/2019 8:00:00 PM,11/18/2019 1:00:00 AM
PJM,11/17/2019,21,PE,"4,687",11/17/2019 9:00:00 PM,11/18/2019 2:00:00 AM
PJM,11/17/2019,22,PE,"4,481",11/17/2019 10:00:00 PM,11/18/2019 3:00:00 AM
PJM,11/17/2019,23,PE,"4,233",11/17/2019 11:00:00 PM,11/18/2019 4:00:00 AM
PJM,11/17/2019,24,PE,"3,976",11/18/2019 12:00:00 AM,11/18/2019 5:00:00 AM
PJM,11/18/2019,1,PE,"3,812",11/18/2019 1:00:00 AM,11/18/2019 6:00:00 AM
PJM,11/18/2019,2,PE,"3,713",11/18/2019 2:00:00 AM,11/18/2019 7:00:00 AM
PJM,11/18/2019,3,PE,"3,679",11/18/2019 3:00:00 AM,11/18/2019 8:00:00 AM
PJM,11/18/2019,4,PE,"3,712",11/18/2019 4:00:00 AM,11/18/2019 9:00:00 AM
PJM,11/18/2019,5,PE,"3,814",11/18/2019 5:00:00 AM,11/18/2019 10:00:00 AM
PJM,11/18/2019,6,PE,"4,105",11/18/2019 6:00:00 AM,11/18/2019 11:00:00 AM
PJM,11/18/2019,7,PE,"4,569",11/18/2019 7:00:00 AM,11/18/2019 12:00:00 PM
PJM,11/18/2019,8,PE,"4,792",11/18/2019 8:00:00 AM,11/18/2019 1:00:00 PM
PJM,11/18/2019,9,PE,"4,813",11/18/2019 9:00:00 AM,11/18/2019 2:00:00 PM
PJM,11/18/2019,10,PE,"4,800",11/18/2019 10:00:00 AM,11/18/2019 3:00:00 PM
PJM,11/18/2019,11,PE,"4,755",11/18/2019 11:00:00 AM,11/18/2019 4:00:00 PM
PJM,11/18/2019,12,PE,"4,738",11/18/2019 12:00:00 PM,11/18/2019 5:00:00 PM
PJM,11/18/2019,13,PE,"4,700",11/18/2019 1:00:00 PM,11/18/2019 6:00:00 PM
PJM,11/18/2019,14,PE,"4,646",11/18/2019 2:00:00 PM,11/18/2019 7:00:00 PM
PJM,11/18/2019,15,PE,"4,590",11/18/2019 3:00:00 PM,11/18/2019 8:00:00 PM
PJM,11/18/2019,16,PE,"4,600",11/18/2019 4:00:00 PM,11/18/2019 9:00:00 PM
PJM,11/18/2019,17,PE,"4,775",11/18/2019 5:00:00 PM,11/18/2019 10:00:00 PM
PJM,11/18/2019,18,PE,"5,015",11/18/2019 6:00:00 PM,11/18/2019 11:00:00 PM
PJM,11/18/2019,19,PE,"4,994",11/18/2019 7:00:00 PM,11/19/2019 12:00:00 AM
PJM,11/18/2019,20,PE,"4,884",11/18/2019 8:00:00 PM,11/19/2019 1:00:00 AM
PJM,11/18/2019,21,PE,"4,761",11/18/2019 9:00:00 PM,11/19/2019 2:00:00 AM
PJM,11/18/2019,22,PE,"4,570",11/18/2019 10:00:00 PM,11/19/2019 3:00:00 AM
PJM,11/18/2019,23,PE,"4,241",11/18/2019 11:00:00 PM,11/19/2019 4:00:00 AM
