Balancing Authority,Data Date,Hour Number,Sub-Region,Demand (MW),Local Time at End of Hour,UTC Time at End of Hour
PJM,11/02/2019,19,BC,"2,731",11/02/2019 7:00:00 PM,11/02/2019 11:00:00 PM
PJM,11/02/2019,20,BC,"2,731",11/02/2019 8:00:00 PM,11/03/2019 12:00:00 AM
PJM,11/02/2019,21,BC,"2,731",11/02/2019 9:00:00 PM,11/03/2019 1:00:00 AM
PJM,11/02/2019,22,BC,"2,731",11/02/2019 10:00:00 PM,11/03/2019 2:00:00 AM
PJM,11/02/2019,23,BC,"2,731",11/02/2019 11:00:00 PM,11/03/2019 3:00:00 AM
PJM,11/02/2019,24,BC,"2,731",11/03/2019 12:00:00 AM,11/03/2019 4:00:00 AM
PJM,11/03/2019,1,BC,,11/03/2019 1:00:00 AM,11/03/2019 5:00:00 AM
PJM,11/03/2019,2,BC,,11/03/2019 1:00:00 AM,11/03/2019 6:00:00 AM
PJM,11/03/2019,3,BC,,11/03/2019 2:00:00 AM,11/03/2019 7:00:00 AM
PJM,11/03/2019,4,BC,,11/03/2019 3:00:00 AM,11/03/2019 8:00:00 AM
PJM,11/03/2019,5,BC,,11/03/2019 4:00:00 AM,11/03/2019 9:00:00 AM
PJM,11/03/2019,6,BC,,11/03/2019 5:00:00 AM,11/03/2019 10:00:00 AM
PJM,11/03/2019,7,BC,,11/03/2019 6:00:00 AM,11/03/2019 11:00:00 AM
PJM,11/03/2019,8,BC,,11/03/2019 7:00:00 AM,11/03/2019 12:00:00 PM
PJM,11/03/2019,9,BC,,11/03/2019 8:00:00 AM,11/03/2019 1:00:00 PM
PJM,11/03/2019,10,BC,,11/03/2019 9:00:00 AM,11/03/2019 2:00:00 PM
PJM,11/03/2019,11,BC,,11/03/2019 10:00:00 AM,11/03/2019 3:00:00 PM
PJM,11/03/2019,12,BC,,11/03/2019 11:00:00 AM,11/03/2019 4:00:00 PM
PJM,11/03/2019,13,BC,,11/03/2019 12:00:00 PM,11/03/2019 5:00:00 PM
PJM,11/03/2019,14,BC,,11/03/2019 1:00:00 PM,11/03/2019 6:00:00 PM
PJM,11/03/2019,15,BC,,11/03/2019 2:00:00 PM,11/03/2019 7:00:00 PM
PJM,11/03/2019,16,BC,,11/03/2019 3:00:00 PM,11/03/2019 8:00:00 PM
PJM,11/03/2019,17,BC,,11/03/2019 4:00:00 PM,11/03/2019 9:00:00 PM
PJM,11/03/2019,18,BC,,11/03/2019 5:00:00 PM,11/03/2019 10:00:00 PM
PJM,11/03/2019,19,BC,,11/03/2019 6:00:00 PM,11/03/2019 11:00:00 PM
PJM,11/03/2019,20,BC,,11/03/2019 7:00:00 PM,11/04/2019 12:00:00 AM
PJM,11/03/2019,21,BC,,11/03/2019 8:00:00 PM,11/04/2019 1:00:00 AM
PJM,11/03/2019,22,BC,,11/03/2019 9:00:00 PM,11/04/2019 2:00:00 AM
PJM,11/03/2019,23,BC,,11/03/2019 10:00:00 PM,11/04/2019 3:00:00 AM
PJM,11/03/2019,24,BC,,11/03/2019 11:00:00 PM,11/04/2019 4:00:00 AM
PJM,11/03/2019,25,BC,,11/04/2019 12:00:00 AM,11/04/2019 5:00:00 AM
PJM,11/04/2019,1,BC,"2,893",11/04/2019 1:00:00 AM,11/04/2019 6:00:00 AM
PJM,11/04/2019,2,BC,"2,861",11/04/2019 2:00:00 AM,11/04/2019 7:00:00 AM
PJM,11/04/2019,3,BC,"2,859",11/04/2019 3:00:00 AM,11/04/2019 8:00:00 AM
PJM,11/04/2019,4,BC,"2,917",11/04/2019 4:00:00 AM,11/04/2019 9:00:00 AM
PJM,11/04/2019,5,BC,"3,060",11/04/2019 5:00:00 AM,11/04/2019 10:00:00 AM
PJM,11/04/2019,6,BC,"3,354",11/04/2019 6:00:00 AM,11/04/2019 11:00:00 AM
PJM,11/04/2019,7,BC,"3,716",11/04/2019 7:00:00 AM,11/04/2019 12:00:00 PM
PJM,11/04/2019,8,BC,"3,746",11/04/2019 8:00:00 AM,11/04/2019 1:00:00 PM
PJM,11/04/2019,9,BC,"3,495",11/04/2019 9:00:00 AM,11/04/2019 2:00:00 PM
PJM,11/04/2019,10,BC,"3,250",11/04/2019 10:00:00 AM,11/04/2019 3:00:00 PM
PJM,11/04/2019,11,BC,"3,118",11/04/2019 11:00:00 AM,11/04/2019 4:00:00 PM
PJM,11/04/2019,12,BC,"3,027",11/04/2019 12:00:00 PM,11/04/2019 5:00:00 PM
PJM,11/04/2019,13,BC,"2,979",11/04/2019 1:00:00 PM,11/04/2019 6:00:00 PM
PJM,11/04/2019,14,BC,"2,968",11/04/2019 2:00:00 PM,11/04/2019 7:00:00 PM
PJM,11/04/2019,15,BC,"2,985",11/04/2019 3:00:00 PM,11/04/2019 8:00:00 PM
PJM,11/04/2019,16,BC,"3,054",11/04/2019 4:00:00 PM,11/04/2019 9:00:00 PM
PJM,11/04/2019,17,BC,"3,197",11/04/2019 5:00:00 PM,11/04/2019 10:00:00 PM
PJM,11/04/2019,18,BC,"3,470",11/04/2019 6:00:00 PM,11/04/2019 11:00:00 PM
PJM,11/04/2019,19,BC,"3,533",11/04/2019 7:00:00 PM,11/05/2019 12:00:00 AM
PJM,11/04/2019,20,BC,"3,496",11/04/2019 8:00:00 PM,11/05/2019 1:00:00 AM
PJM,11/04/2019,21,BC,"3,386",11/04/2019 9:00:00 PM,11/05/2019 2:00:00 AM
PJM,11/04/2019,22,BC,"3,204",11/04/2019 10:00:00 PM,11/05/2019 3:00:00 AM
PJM,11/04/2019,23,BC,"2,971",11/04/2019 11:00:00 PM,11/05/2019 4:00:00 AM
PJM,11/04/2019,24,BC,"2,774",11/05/2019 12:00:00 AM,11/05/2019 5:00:00 AM
PJM,11/05/2019,1,BC,"2,647",11/05/2019 1:00:00 AM,11/05/2019 6:00:00 AM
PJM,11/05/2019,2,BC,"2,591",11/05/2019 2:00:00 AM,11/05/2019 7:00:00 AM
PJM,11/05/2019,3,BC,"2,572",11/05/2019 3:00:00 AM,11/05/2019 8:00:00 AM
PJM,11/05/2019,4,BC,"2,602",11/05/2019 4:00:00 AM,11/05/2019 9:00:00 AM
PJM,11/05/2019,5,BC,"2,731",11/05/2019 5:00:00 AM,11/05/2019 10:00:00 AM
PJM,11/05/2019,6,BC,"3,019",11/05/2019 6:00:00 AM,11/05/2019 11:00:00 AM
PJM,11/05/2019,7,BC,"3,398",11/05/2019 7:00:00 AM,11/05/2019 12:00:00 PM
PJM,11/05/2019,8,BC,"3,424",11/05/2019 8:00:00 AM,11/05/2019 1:00:00 PM
PJM,11/05/2019,9,BC,"3,236",11/05/2019 9:00:00 AM,11/05/2019 2:00:00 PM
PJM,11/05/2019,10,BC,"3,103",11/05/2019 10:00:00 AM,11/05/2019 3:00:00 PM
PJM,11/05/2019,11,BC,"3,089",11/05/2019 11:00:00 AM,11/05/2019 4:00:00 PM
PJM,11/05/2019,12,BC,"3,036",11/05/2019 12:00:00 PM,11/05/2019 5:00:00 PM
PJM,11/05/2019,13,BC,"2,963",11/05/2019 1:00:00 PM,11/05/2019 6:00:00 PM
PJM,11/05/2019,14,BC,"2,935",11/05/2019 2:00:00 PM,11/05/2019 7:00:00 PM
PJM,11/05/2019,15,BC,"2,945",11/05/2019 3:00:00 PM,11/05/2019 8:00:00 PM
PJM,11/05/2019,16,BC,"2,994",11/05/2019 4:00:00 PM,11/05/2019 9:00:00 PM
PJM,11/05/2019,17,BC,"3,110",11/05/2019 5:00:00 PM,11/05/2019 10:00:00 PM
PJM,11/05/2019,18,BC,"3,373",11/05/2019 6:00:00 PM,11/05/2019 11:00:00 PM
PJM,11/05/2019,19,BC,"3,440",11/05/2019 7:00:00 PM,11/06/2019 12:00:00 AM
PJM,11/05/2019,20,BC,"3,416",11/05/2019 8:00:00 PM,11/06/2019 1:00:00 AM
PJM,11/05/2019,21,BC,"3,324",11/05/2019 9:00:00 PM,11/06/2019 2:00:00 AM
PJM,11/05/2019,22,BC,"3,161",11/05/2019 10:00:00 PM,11/06/2019 3:00:00 AM
PJM,11/05/2019,23,BC,"2,929",11/05/2019 11:00:00 PM,11/06/2019 4:00:00 AM
PJM,11/05/2019,24,BC,"2,724",11/06/2019 12:00:00 AM,11/06/2019 5:00:00 AM
PJM,11/06/2019,1,BC,"2,597",11/06/2019 1:00:00 AM,11/06/2019 6:00:00 AM
PJM,11/06/2019,2,BC,"2,525",11/06/2019 2:00:00 AM,11/06/2019 7:00:00 AM
PJM,11/06/2019,3,BC,"2,514",11/06/2019 3:00:00 AM,11/06/2019 8:00:00 AM
PJM,11/06/2019,4,BC,"2,544",11/06/2019 4:00:00 AM,11/06/2019 9:00:00 AM
PJM,11/06/2019,5,BC,"2,673",11/06/2019 5:00:00 AM,11/06/2019 10:00:00 AM
PJM,11/06/2019,6,BC,"2,972",11/06/2019 6:00:00 AM,11/06/2019 11:00:00 AM
PJM,11/06/2019,7,BC,"3,352",11/06/2019 7:00:00 AM,11/06/2019 12:00:00 PM
PJM,11/06/2019,8,BC,"3,417",11/06/2019 8:00:00 AM,11/06/2019 1:00:00 PM
PJM,11/06/2019,9,BC,"3,246",11/06/2019 9:00:00 AM,11/06/2019 2:00:00 PM
PJM,11/06/2019,10,BC,"3,097",11/06/2019 10:00:00 AM,11/06/2019 3:00:00 PM
PJM,11/06/2019,11,BC,"3,013",11/06/2019 11:00:00 AM,11/06/2019 4:00:00 PM
PJM,11/06/2019,12,BC,"2,958",11/06/2019 12:00:00 PM,11/06/2019 5:00:00 PM
PJM,11/06/2019,13,BC,"2,916",11/06/2019 1:00:00 PM,11/06/2019 6:00:00 PM
PJM,11/06/2019,14,BC,"2,913",11/06/2019 2:00:00 PM,11/06/2019 7:00:00 PM
PJM,11/06/2019,15,BC,"2,932",11/06/2019 3:00:00 PM,11/06/2019 8:00:00 PM
PJM,11/06/2019,16,BC,"2,997",11/06/2019 4:00:00 PM,11/06/2019 9:00:00 PM
PJM,11/06/2019,17,BC,"3,138",11/06/2019 5:00:00 PM,11/06/2019 10:00:00 PM
PJM,11/06/2019,18,BC,"3,420",11/06/2019 6:00:00 PM,11/06/2019 11:00:00 PM
PJM,11/06/2019,19,BC,"3,505",11/06/2019 7:00:00 PM,11/07/2019 12:00:00 AM
PJM,11/06/2019,20,BC,"3,495",11/06/2019 8:00:00 PM,11/07/2019 1:00:00 AM
PJM,11/06/2019,21,BC,"3,428",11/06/2019 9:00:00 PM,11/07/2019 2:00:00 AM
PJM,11/06/2019,22,BC,"3,280",11/06/2019 10:00:00 PM,11/07/2019 3:00:00 AM
PJM,11/06/2019,23,BC,"3,057",11/06/2019 11:00:00 PM,11/07/2019 4:00:00 AM
PJM,11/06/2019,24,BC,"2,850",11/07/2019 12:00:00 AM,11/07/2019 5:00:00 AM
PJM,11/07/2019,1,BC,"2,706",11/07/2019 1:00:00 AM,11/07/2019 6:00:00 AM
PJM,11/07/2019,2,BC,"2,623",11/07/2019 2:00:00 AM,11/07/2019 7:00:00 AM
PJM,11/07/2019,3,BC,"2,578",11/07/2019 3:00:00 AM,11/07/2019 8:00:00 AM
PJM,11/07/2019,4,BC,"2,581",11/07/2019 4:00:00 AM,11/07/2019 9:00:00 AM
PJM,11/07/2019,5,BC,"2,675",11/07/2019 5:00:00 AM,11/07/2019 10:00:00 AM
PJM,11/07/2019,6,BC,"2,917",11/07/2019 6:00:00 AM,11/07/2019 11:00:00 AM
PJM,11/07/2019,7,BC,"3,254",11/07/2019 7:00:00 AM,11/07/2019 12:00:00 PM
PJM,11/07/2019,8,BC,"3,357",11/07/2019 8:00:00 AM,11/07/2019 1:00:00 PM
PJM,11/07/2019,9,BC,"3,278",11/07/2019 9:00:00 AM,11/07/2019 2:00:00 PM
PJM,11/07/2019,10,BC,"3,232",11/07/2019 10:00:00 AM,11/07/2019 3:00:00 PM
PJM,11/07/2019,11,BC,"3,194",11/07/2019 11:00:00 AM,11/07/2019 4:00:00 PM
PJM,11/07/2019,12,BC,"3,110",11/07/2019 12:00:00 PM,11/07/2019 5:00:00 PM
PJM,11/07/2019,13,BC,"3,107",11/07/2019 1:00:00 PM,11/07/2019 6:00:00 PM
PJM,11/07/2019,14,BC,"3,078",11/07/2019 2:00:00 PM,11/07/2019 7:00:00 PM
PJM,11/07/2019,15,BC,"3,054",11/07/2019 3:00:00 PM,11/07/2019 8:00:00 PM
PJM,11/07/2019,16,BC,"3,119",11/07/2019 4:00:00 PM,11/07/2019 9:00:00 PM
PJM,11/07/2019,17,BC,"3,281",11/07/2019 5:00:00 PM,11/07/2019 10:00:00 PM
PJM,11/07/2019,18,BC,"3,468",11/07/2019 6:00:00 PM,11/07/2019 11:00:00 PM
PJM,11/07/2019,19,BC,"3,474",11/07/2019 7:00:00 PM,11/08/2019 12:00:00 AM
PJM,11/07/2019,20,BC,"3,422",11/07/2019 8:00:00 PM,11/08/2019 1:00:00 AM
PJM,11/07/2019,21,BC,"3,331",11/07/2019 9:00:00 PM,11/08/2019 2:00:00 AM
PJM,11/07/2019,22,BC,"3,174",11/07/2019 10:00:00 PM,11/08/2019 3:00:00 AM
PJM,11/07/2019,23,BC,"2,966",11/07/2019 11:00:00 PM,11/08/2019 4:00:00 AM
PJM,11/07/2019,24,BC,"2,781",11/08/2019 12:00:00 AM,11/08/2019 5:00:00 AM
PJM,11/08/2019,1,BC,"2,677",11/08/2019 1:00:00 AM,11/08/2019 6:00:00 AM
PJM,11/08/2019,2,BC,"2,634",11/08/2019 2:00:00 AM,11/08/2019 7:00:00 AM
PJM,11/08/2019,3,BC,"2,640",11/08/2019 3:00:00 AM,11/08/2019 8:00:00 AM
PJM,11/08/2019,4,BC,"2,704",11/08/2019 4:00:00 AM,11/08/2019 9:00:00 AM
PJM,11/08/2019,5,BC,"2,866",11/08/2019 5:00:00 AM,11/08/2019 10:00:00 AM
PJM,11/08/2019,6,BC,"3,175",11/08/2019 6:00:00 AM,11/08/2019 11:00:00 AM
PJM,11/08/2019,7,BC,"3,571",11/08/2019 7:00:00 AM,11/08/2019 12:00:00 PM
PJM,11/08/2019,8,BC,"3,670",11/08/2019 8:00:00 AM,11/08/2019 1:00:00 PM
PJM,11/08/2019,9,BC,"3,550",11/08/2019 9:00:00 AM,11/08/2019 2:00:00 PM
PJM,11/08/2019,10,BC,"3,442",11/08/2019 10:00:00 AM,11/08/2019 3:00:00 PM
PJM,11/08/2019,11,BC,"3,406",11/08/2019 11:00:00 AM,11/08/2019 4:00:00 PM
PJM,11/08/2019,12,BC,"3,359",11/08/2019 12:00:00 PM,11/08/2019 5:00:00 PM
PJM,11/08/2019,13,BC,"3,334",11/08/2019 1:00:00 PM,11/08/2019 6:00:00 PM
PJM,11/08/2019,14,BC,"3,347",11/08/2019 2:00:00 PM,11/08/2019 7:00:00 PM
PJM,11/08/2019,15,BC,"3,362",11/08/2019 3:00:00 PM,11/08/2019 8:00:00 PM
PJM,11/08/2019,16,BC,"3,442",11/08/2019 4:00:00 PM,11/08/2019 9:00:00 PM
PJM,11/08/2019,17,BC,"3,622",11/08/2019 5:00:00 PM,11/08/2019 10:00:00 PM
PJM,11/08/2019,18,BC,"3,899",11/08/2019 6:00:00 PM,11/08/2019 11:00:00 PM
PJM,11/08/2019,19,BC,"3,923",11/08/2019 7:00:00 PM,11/09/2019 12:00:00 AM
PJM,11/08/2019,20,BC,"3,887",11/08/2019 8:00:00 PM,11/09/2019 1:00:00 AM
PJM,11/08/2019,21,BC,"3,824",11/08/2019 9:00:00 PM,11/09/2019 2:00:00 AM
PJM,11/08/2019,22,BC,"3,724",11/08/2019 10:00:00 PM,11/09/2019 3:00:00 AM
PJM,11/08/2019,23,BC,"3,573",11/08/2019 11:00:00 PM,11/09/2019 4:00:00 AM
PJM,11/08/2019,24,BC,"3,428",11/09/2019 12:00:00 AM,11/09/2019 5:00:00 AM
PJM,11/09/2019,1,BC,"3,327",11/09/2019 1:00:00 AM,11/09/2019 6:00:00 AM
PJM,11/09/2019,2,BC,"3,287",11/09/2019 2:00:00 AM,11/09/2019 7:00:00 AM
PJM,11/09/2019,3,BC,"3,289",11/09/2019 3:00:00 AM,11/09/2019 8:00:00 AM
PJM,11/09/2019,4,BC,"3,334",11/09/2019 4:00:00 AM,11/09/2019 9:00:00 AM
PJM,11/09/2019,5,BC,"3,431",11/09/2019 5:00:00 AM,11/09/2019 10:00:00 AM
PJM,11/09/2019,6,BC,"3,587",11/09/2019 6:00:00 AM,11/09/2019 11:00:00 AM
PJM,11/09/2019,7,BC,"3,783",11/09/2019 7:00:00 AM,11/09/2019 12:00:00 PM
PJM,11/09/2019,8,BC,"3,881",11/09/2019 8:00:00 AM,11/09/2019 1:00:00 PM
PJM,11/09/2019,9,BC,"3,780",11/09/2019 9:00:00 AM,11/09/2019 2:00:00 PM
PJM,11/09/2019,10,BC,"3,579",11/09/2019 10:00:00 AM,11/09/2019 3:00:00 PM
PJM,11/09/2019,11,BC,"3,423",11/09/2019 11:00:00 AM,11/09/2019 4:00:00 PM
PJM,11/09/2019,12,BC,"3,345",11/09/2019 12:00:00 PM,11/09/2019 5:00:00 PM
PJM,11/09/2019,13,BC,"3,259",11/09/2019 1:00:00 PM,11/09/2019 6:00:00 PM
PJM,11/09/2019,14,BC,"3,270",11/09/2019 2:00:00 PM,11/09/2019 7:00:00 PM
PJM,11/09/2019,15,BC,"3,253",11/09/2019 3:00:00 PM,11/09/2019 8:00:00 PM
PJM,11/09/2019,16,BC,"3,278",11/09/2019 4:00:00 PM,11/09/2019 9:00:00 PM
PJM,11/09/2019,17,BC,"3,458",11/09/2019 5:00:00 PM,11/09/2019 10:00:00 PM
PJM,11/09/2019,18,BC,"3,727",11/09/2019 6:00:00 PM,11/09/2019 11:00:00 PM
PJM,11/09/2019,19,BC,"3,774",11/09/2019 7:00:00 PM,11/10/2019 12:00:00 AM
PJM,11/09/2019,20,BC,"3,766",11/09/2019 8:00:00 PM,11/10/2019 1:00:00 AM
PJM,11/09/2019,21,BC,"3,729",11/09/2019 9:00:00 PM,11/10/2019 2:00:00 AM
PJM,11/09/2019,22,BC,"3,647",11/09/2019 10:00:00 PM,11/10/2019 3:00:00 AM
PJM,11/09/2019,23,BC,"3,504",11/09/2019 11:00:00 PM,11/10/2019 4:00:00 AM
PJM,11/09/2019,24,BC,"3,339",11/10/2019 12:00:00 AM,11/10/2019 5:00:00 AM
PJM,11/10/2019,1,BC,"3,189",11/10/2019 1:00:00 AM,11/10/2019 6:00:00 AM
PJM,11/10/2019,2,BC,"3,093",11/10/2019 2:00:00 AM,11/10/2019 7:00:00 AM
PJM,11/10/2019,3,BC,"3,041",11/10/2019 3:00:00 AM,11/10/2019 8:00:00 AM
PJM,11/10/2019,4,BC,"3,011",11/10/2019 4:00:00 AM,11/10/2019 9:00:00 AM
PJM,11/10/2019,5,BC,"3,038",11/10/2019 5:00:00 AM,11/10/2019 10:00:00 AM
PJM,11/10/2019,6,BC,"3,119",11/10/2019 6:00:00 AM,11/10/2019 11:00:00 AM
PJM,11/10/2019,7,BC,"3,218",11/10/2019 7:00:00 AM,11/10/2019 12:00:00 PM
PJM,11/10/2019,8,BC,"3,286",11/10/2019 8:00:00 AM,11/10/2019 1:00:00 PM
PJM,11/10/2019,9,BC,"3,307",11/10/2019 9:00:00 AM,11/10/2019 2:00:00 PM
PJM,11/10/2019,10,BC,"3,254",11/10/2019 10:00:00 AM,11/10/2019 3:00:00 PM
PJM,11/10/2019,11,BC,"3,131",11/10/2019 11:00:00 AM,11/10/2019 4:00:00 PM
PJM,11/10/2019,12,BC,"2,986",11/10/2019 12:00:00 PM,11/10/2019 5:00:00 PM
PJM,11/10/2019,13,BC,"2,940",11/10/2019 1:00:00 PM,11/10/2019 6:00:00 PM
PJM,11/10/2019,14,BC,"2,941",11/10/2019 2:00:00 PM,11/10/2019 7:00:00 PM
PJM,11/10/2019,15,BC,"2,973",11/10/2019 3:00:00 PM,11/10/2019 8:00:00 PM
PJM,11/10/2019,16,BC,"3,022",11/10/2019 4:00:00 PM,11/10/2019 9:00:00 PM
PJM,11/10/2019,17,BC,"3,174",11/10/2019 5:00:00 PM,11/10/2019 10:00:00 PM
PJM,11/10/2019,18,BC,"3,421",11/10/2019 6:00:00 PM,11/10/2019 11:00:00 PM
PJM,11/10/2019,19,BC,"3,476",11/10/2019 7:00:00 PM,11/11/2019 12:00:00 AM
PJM,11/10/2019,20,BC,"3,445",11/10/2019 8:00:00 PM,11/11/2019 1:00:00 AM
PJM,11/10/2019,21,BC,"3,369",11/10/2019 9:00:00 PM,11/11/2019 2:00:00 AM
PJM,11/10/2019,22,BC,"3,231",11/10/2019 10:00:00 PM,11/11/2019 3:00:00 AM
PJM,11/10/2019,23,BC,"3,049",11/10/2019 11:00:00 PM,11/11/2019 4:00:00 AM
PJM,11/10/2019,24,BC,"2,880",11/11/2019 12:00:00 AM,11/11/2019 5:00:00 AM
PJM,11/11/2019,1,BC,"2,769",11/11/2019 1:00:00 AM,11/11/2019 6:00:00 AM
PJM,11/11/2019,2,BC,"2,720",11/11/2019 2:00:00 AM,11/11/2019 7:00:00 AM
PJM,11/11/2019,3,BC,"2,732",11/11/2019 3:00:00 AM,11/11/2019 8:00:00 AM
PJM,11/11/2019,4,BC,"2,777",11/11/2019 4:00:00 AM,11/11/2019 9:00:00 AM
PJM,11/11/2019,5,BC,"2,913",11/11/2019 5:00:00 AM,11/11/2019 10:00:00 AM
PJM,11/11/2019,6,BC,"3,179",11/11/2019 6:00:00 AM,11/11/2019 11:00:00 AM
PJM,11/11/2019,7,BC,"3,516",11/11/2019 7:00:00 AM,11/11/2019 12:00:00 PM
PJM,11/11/2019,8,BC,"3,609",11/11/2019 8:00:00 AM,11/11/2019 1:00:00 PM
PJM,11/11/2019,9,BC,"3,480",11/11/2019 9:00:00 AM,11/11/2019 2:00:00 PM
PJM,11/11/2019,10,BC,"3,279",11/11/2019 10:00:00 AM,11/11/2019 3:00:00 PM
PJM,11/11/2019,11,BC,"3,165",11/11/2019 11:00:00 AM,11/11/2019 4:00:00 PM
PJM,11/11/2019,12,BC,"3,071",11/11/2019 12:00:00 PM,11/11/2019 5:00:00 PM
PJM,11/11/2019,13,BC,"3,011",11/11/2019 1:00:00 PM,11/11/2019 6:00:00 PM
PJM,11/11/2019,14,BC,"2,998",11/11/2019 2:00:00 PM,11/11/2019 7:00:00 PM
PJM,11/11/2019,15,BC,"3,020",11/11/2019 3:00:00 PM,11/11/2019 8:00:00 PM
PJM,11/11/2019,16,BC,"3,072",11/11/2019 4:00:00 PM,11/11/2019 9:00:00 PM
PJM,11/11/2019,17,BC,"3,194",11/11/2019 5:00:00 PM,11/11/2019 10:00:00 PM
PJM,11/11/2019,18,BC,"3,462",11/11/2019 6:00:00 PM,11/11/2019 11:00:00 PM
PJM,11/11/2019,19,BC,"3,489",11/11/2019 7:00:00 PM,11/12/2019 12:00:00 AM
PJM,11/11/2019,20,BC,"3,435",11/11/2019 8:00:00 PM,11/12/2019 1:00:00 AM
PJM,11/11/2019,21,BC,"3,340",11/11/2019 9:00:00 PM,11/12/2019 2:00:00 AM
PJM,11/11/2019,22,BC,"3,162",11/11/2019 10:00:00 PM,11/12/2019 3:00:00 AM
PJM,11/11/2019,23,BC,"2,920",11/11/2019 11:00:00 PM,11/12/2019 4:00:00 AM
PJM,11/11/2019,24,BC,"2,689",11/12/2019 12:00:00 AM,11/12/2019 5:00:00 AM
PJM,11/12/2019,1,BC,"2,537",11/12/2019 1:00:00 AM,11/12/2019 6:00:00 AM
PJM,11/12/2019,2,BC,"2,442",11/12/2019 2:00:00 AM,11/12/2019 7:00:00 AM
PJM,11/12/2019,3,BC,"2,401",11/12/2019 3:00:00 AM,11/12/2019 8:00:00 AM
PJM,11/12/2019,4,BC,"2,402",11/12/2019 4:00:00 AM,11/12/2019 9:00:00 AM
PJM,11/12/2019,5,BC,"2,488",11/12/2019 5:00:00 AM,11/12/2019 10:00:00 AM
PJM,11/12/2019,6,BC,"2,727",11/12/2019 6:00:00 AM,11/12/2019 11:00:00 AM
PJM,11/12/2019,7,BC,"3,100",11/12/2019 7:00:00 AM,11/12/2019 12:00:00 PM
PJM,11/12/2019,8,BC,"3,295",11/12/2019 8:00:00 AM,11/12/2019 1:00:00 PM
PJM,11/12/2019,9,BC,"3,356",11/12/2019 9:00:00 AM,11/12/2019 2:00:00 PM
PJM,11/12/2019,10,BC,"3,424",11/12/2019 10:00:00 AM,11/12/2019 3:00:00 PM
PJM,11/12/2019,11,BC,"3,530",11/12/2019 11:00:00 AM,11/12/2019 4:00:00 PM
PJM,11/12/2019,12,BC,"3,596",11/12/2019 12:00:00 PM,11/12/2019 5:00:00 PM
PJM,11/12/2019,13,BC,"3,657",11/12/2019 1:00:00 PM,11/12/2019 6:00:00 PM
PJM,11/12/2019,14,BC,"3,693",11/12/2019 2:00:00 PM,11/12/2019 7:00:00 PM
PJM,11/12/2019,15,BC,"3,627",11/12/2019 3:00:00 PM,11/12/2019 8:00:00 PM
PJM,11/12/2019,16,BC,"3,614",11/12/2019 4:00:00 PM,11/12/2019 9:00:00 PM
PJM,11/12/2019,17,BC,"3,825",11/12/2019 5:00:00 PM,11/12/2019 10:00:00 PM
PJM,11/12/2019,18,BC,"4,140",11/12/2019 6:00:00 PM,11/12/2019 11:00:00 PM
PJM,11/12/2019,19,BC,"4,207",11/12/2019 7:00:00 PM,11/13/2019 12:00:00 AM
PJM,11/12/2019,20,BC,"4,188",11/12/2019 8:00:00 PM,11/13/2019 1:00:00 AM
PJM,11/12/2019,21,BC,"4,128",11/12/2019 9:00:00 PM,11/13/2019 2:00:00 AM
PJM,11/12/2019,22,BC,"3,993",11/12/2019 10:00:00 PM,11/13/2019 3:00:00 AM
PJM,11/12/2019,23,BC,"3,770",11/12/2019 11:00:00 PM,11/13/2019 4:00:00 AM
PJM,11/12/2019,24,BC,"3,584",11/13/2019 12:00:00 AM,11/13/2019 5:00:00 AM
PJM,11/13/2019,1,BC,"3,490",11/13/2019 1:00:00 AM,11/13/2019 6:00:00 AM
PJM,11/13/2019,2,BC,"3,464",11/13/2019 2:00:00 AM,11/13/2019 7:00:00 AM
PJM,11/13/2019,3,BC,"3,487",11/13/2019 3:00:00 AM,11/13/2019 8:00:00 AM
PJM,11/13/2019,4,BC,"3,559",11/13/2019 4:00:00 AM,11/13/2019 9:00:00 AM
PJM,11/13/2019,5,BC,"3,724",11/13/2019 5:00:00 AM,11/13/2019 10:00:00 AM
PJM,11/13/2019,6,BC,"4,066",11/13/2019 6:00:00 AM,11/13/2019 11:00:00 AM
PJM,11/13/2019,7,BC,"4,474",11/13/2019 7:00:00 AM,11/13/2019 12:00:00 PM
PJM,11/13/2019,8,BC,"4,504",11/13/2019 8:00:00 AM,11/13/2019 1:00:00 PM
PJM,11/13/2019,9,BC,"4,249",11/13/2019 9:00:00 AM,11/13/2019 2:00:00 PM
PJM,11/13/2019,10,BC,"3,991",11/13/2019 10:00:00 AM,11/13/2019 3:00:00 PM
PJM,11/13/2019,11,BC,"3,820",11/13/2019 11:00:00 AM,11/13/2019 4:00:00 PM
PJM,11/13/2019,12,BC,"3,689",11/13/2019 12:00:00 PM,11/13/2019 5:00:00 PM
PJM,11/13/2019,13,BC,"3,603",11/13/2019 1:00:00 PM,11/13/2019 6:00:00 PM
PJM,11/13/2019,14,BC,"3,551",11/13/2019 2:00:00 PM,11/13/2019 7:00:00 PM
PJM,11/13/2019,15,BC,"3,559",11/13/2019 3:00:00 PM,11/13/2019 8:00:00 PM
PJM,11/13/2019,16,BC,"3,683",11/13/2019 4:00:00 PM,11/13/2019 9:00:00 PM
PJM,11/13/2019,17,BC,"3,934",11/13/2019 5:00:00 PM,11/13/2019 10:00:00 PM
